site,T1_mean,T3_mean,T1_mean_1,T1_mean_2,T1_mean_3,T1_mean_4,T1_mean_5,T1_mean_6,T1_mean_7,T1_mean_8,T1_mean_9,T1_mean_10,T1_mean_11,T1_mean_12,T3_mean_1,T3_mean_2,T3_mean_3,T3_mean_4,T3_mean_5,T3_mean_6,T3_mean_7,T3_mean_8,T3_mean_9,T3_mean_10,T3_mean_11,T3_mean_12,T1_min,T3_min,T1_max,T3_max,T1_TDD,T3_TDD,T1_GDD3,T3_GDD3,T1_GDD5,T3_GDD5,T1_FDD,T3_FDD,T1_TDD_days,T3_TDD_days,T1_GDD3_days,T3_GDD3_days,T1_GDD5_days,T3_GDD5_days,T1_FDD_days,T3_FDD_days,sos1,eos1,sos3,eos3,T1_ft,T3_ft,T3_frost,moist_mean_summer,moist_max_summer,moist_min_summer,moist_sd_summer,moist_cv_summer,moist_mean_july,moist_max_july,moist_min_july,moist_sd_july,moist_cv_july
RA067,-0.18941848950694143,-0.9475144200604608,-6.419768191364246,-6.7084664546460155,-6.073916901881718,-3.0252081380208327,-0.5724157258064518,4.925798860677085,8.94900766279042,8.596473940632201,4.147261549789188,0.5777465095766128,-2.2959265624999987,-4.8064401083669335,-9.128939537130377,-8.849172658554572,-7.345374768985215,-3.685741536458333,0.7781550319220433,9.02718511284722,10.840301474294355,9.325487126176075,3.2889024522569446,-2.533602045530914,-5.361470703125,-8.199149025537634,-9.492261718749997,-16.750571093749997,12.190528125000004,25.673487500000007,854.8604267857144,1091.766513671875,796.4787801711311,1042.4874381510417,707.267704389881,942.4335774739583,-924.0455300781248,-1437.8461555989584,149.25,149.25,109,116.5,86,92.25,216,216,148.5,282.25,158.25,275.25,6.75,127.5,-7.30890625,34.62740582029739,49.91863541666666,27.288365327380955,5.978415644999797,0.17264982759682956,32.82734430203533,41.69563244047619,28.49952529761905,3.414796686657825,0.10402293451578733
RA068,2.1536280234000684,1.38392040269222,-0.7730587659610214,-0.9201705245206485,-1.2288086189516125,-0.8397666232638887,-0.2294242733534947,5.2495185329861105,10.903355149529569,9.839027822580643,4.224850889756944,0.8311995715725807,-0.5877334201388886,-0.9164401923723116,-2.2805911878360217,-2.3184044293879054,-2.2936776503696237,-1.2196947699652778,0.13236559139784948,7.953503797743055,11.501983576948925,9.97841061827957,3.922721462673611,-1.753262978830645,-3.7701052517361107,-3.5310636130712365,-1.584973437499999,-10.88987890625,15.839612500000001,25.720281250000003,959.4074622395832,1067.540947265625,924.6180802083333,1032.3227180989584,848.3091373697915,959.211650390625,-172.79482669270828,-562.0640201822916,133.75,158,106.5,108.5,87.5,90.25,231.5,207.25,159.5,281.25,164,276,6.5,54.75,-3.078125,29.3580973663312,46.626234374999996,23.730901041666666,5.278650104927664,0.17980218673780227,28.253210181451614,36.959828125,24.523536458333332,3.2474470059171248,0.11494081504582765
RA069,3.7353735587069363,2.075792524027493,-0.22946039986559144,-0.2315167957227139,-0.2362457241263441,-0.2124491536458334,0.4916471060147849,9.534815386284723,12.976726071068551,12.110936105510755,7.308816254340278,2.738845106686828,0.47133697916666667,-0.18115930359543014,-2.3000760248655916,-1.9745693906710915,-1.4587418094758065,-0.6801127387152778,1.321521232358871,10.719867513020834,12.491192981350807,10.80751228578629,4.9345810546875,-1.1759575562836022,-4.500587022569444,-3.5644078671034944,-0.4389820312499999,-13.6649921875,16.488975000000003,28.464492187500007,1406.1848638020836,1278.1067643229167,1358.906502604167,1257.4611197916668,1299.2849197916669,1191.1796028645833,-41.839671484375,-519.923544921875,186.75,145.25,136.25,127.25,121.75,110.5,178.5,220,148.75,285.5,150.25,281,2.5,90,-12.04359375,47.92809392361111,53.397953124999994,44.00377604166667,2.553169043181024,0.05327082373128218,47.086633400537636,50.231244791666654,45.21208333333333,1.2508388402935882,0.0265646267307636
RA070,3.1095137195556695,2.0081319128949917,-0.6810489121303763,-0.5370677774705015,-0.32281334005376344,-0.18069835069444445,0.6207260164650538,8.30102517361111,10.792738575268817,10.693800403225806,6.280837673611111,2.237029359879032,0.2817956814236111,-0.4232306367607527,-3.8386223706317204,-2.5549150442477875,-1.3752663558467741,-0.5198810546875,1.9975039314516128,11.082707812499999,12.698241866179433,11.089027578965053,5.194720290798611,-1.0884375588037634,-4.338564539930555,-4.544477545362903,-1.460140625,-14.655358593750009,15.442656250000002,31.8818640625,1209.2981282552082,1331.2425396484373,1166.3781673177082,1303.4764001953124,1104.2781282552082,1240.7170177734374,-73.5482421875,-597.77235846354165,176.5,157,134.25,129.75,119,114,188.75,208.25,147.5,294.5,150,281,3.5,89.25,-7.33756875,24.894349977355073,31.965848958333343,17.784828125000004,3.712991258854057,0.1491499582126686,24.26000436827957,27.129531250000003,19.40016666666667,2.2345884020460183,0.09210997525490087
RA071,3.352019512534223,2.32609650870551,-0.21880082325268818,-0.2628196441740413,-0.2577826780913978,-0.20691341145833334,0.48506342405913977,8.6777080078125,11.163207850302419,11.05001470094086,6.628416775173611,2.5854927965389787,0.5086677517361111,-0.1777304897513441,-1.9202028351814517,-1.5814349050516225,-1.0575438550067204,-0.3403646050347222,1.5373606938844087,10.47071650390625,12.174652780577956,10.842093556787635,5.081002690972222,-0.7762264406922043,-3.8273246744791662,-2.9691213709677418,-0.435796875,-11.728953906249998,14.2453125,28.641936718750003,1265.8286067708334,1271.5853848307293,1213.85029296875,1243.0624159505207,1152.4859277343749,1177.2698968098957,-41.50347981770833,-421.9786350260416,196,180.75,135,128,119.75,111.25,178,184.5,148.5,294.75,150,281,3.25,61,-4.835075,27.98803474223354,52.754343750000004,20.73743489583333,8.543630498455036,0.305260107654605,25.35618640793011,35.666895833333335,22.07298958333334,3.4783322631908695,0.13717884098308356
RA072,3.6988312952743563,1.700673227628663,-1.7022112861223115,-1.3452615966076693,-0.874491927083333,-0.48768441840277754,0.019726402889785177,11.386484852430558,15.513661739751347,14.382318388776884,7.44905158420139,1.6707399277553765,-0.5588451171874999,-1.4184024823588708,-4.644070459509409,-3.1774404959439533,-1.8516694808467749,-0.5109232855902779,1.10105128828245,10.95100900607639,12.994161152313751,11.453960409466209,5.062128503224206,-1.3095016171034952,-4.381097005208334,-5.5729611685147855,-3.4509703124999986,-13.99406015625001,27.310756249999972,32.94917031250003,1559.2221048177084,1313.082764229911,1535.1446348958336,1288.732035714286,1481.989535416667,1224.466229073661,-208.22397421874996,-691.9118678385418,157.5,149.25,129.25,125.25,116,108.75,207.75,216,148.75,284.75,151,281,10.5,75.25,-4.447593750000002,11.488377000799627,13.157057291666671,9.333067708333333,0.987350828226713,0.08594345643061595,10.954477822580648,12.088390625000006,9.756265625000001,0.6496104721244434,0.05930090714003643
RA073,2.8011088295687885,2.3121815555127756,-0.15877383652553764,-0.20661573561946903,-0.22757308467741935,-0.22773806423611112,-0.17814831149193547,5.417337673611112,11.307710118447579,10.925907468077956,5.388858723958333,1.3035615129368279,0.06887651909722223,-0.08488228746639785,-1.098348664314516,-0.9258127074115043,-0.847409904233871,-0.4924510633680554,-0.054496387768817225,7.008139648437497,12.408172358030908,10.558127047631043,4.448263617621527,-0.49687941028225785,-1.4828046874999996,-1.5580651461693547,-0.27709843750000013,-6.573578906250004,15.216753125,31.012033593750004,1058.136552734375,1093.6524772135413,1015.368779296875,1060.9306266276037,953.486875,1000.3729215494787,-35.031552734375,-249.12816406249996,182.5,133.75,111,105.75,95.5,90.5,187.75,231.5,162.5,281.25,166,276.75,3.5,49.5,-0.7528124999999992,40.62954697587003,53.465776041666686,31.825171875000006,6.060471055498132,0.14916413070264992,39.123596774193565,44.15331250000002,34.69917708333334,2.6287668649575777,0.06719133928635995
RA074,1.2607854565936574,-0.347232572581566,-3.123109669018817,-3.951559504056047,-3.6564201108870966,-1.7321268446180556,-0.08214350218413977,4.989394639756944,9.489803427419355,9.468303721438172,4.992752387152778,1.3307644489247312,-0.7932118055555556,-2.1875469380040324,-8.918065906418011,-8.80902930033186,-7.194537470598119,-2.9598943359375003,2.1657237861223115,10.321893424479166,11.84944469926075,10.275975907258063,4.337032964409722,-1.7082127058131722,-5.530013259548612,-8.50394712281586,-6.340078125,-21.2632625,13.475546875000001,28.261589062500022,939.6480924479167,1267.6569368489581,883.3522428385417,1217.4718907552083,793.9743815104166,1134.6255669270831,-479.1462044270834,-1394.483633984375,163,162.5,114.25,129,92.25,108.5,204.75,202.75,149,284.5,160.75,277.75,9.5,161.75,-3.849325,29.802568727645394,37.625244791666674,25.759395833333333,2.7238882000848825,0.09139776590996182,28.91668716397849,31.13158333333333,26.3703125,1.3972313599073716,0.04831920586144814
RA075,0.23878445164556264,-0.7314326898670994,-7.430668077956989,-7.730656558812684,-6.497296627184139,-2.5059647569444445,0.5973705015120968,8.931976974826389,11.514630141129032,10.30846960685484,4.4026683810763885,0.07803981434811826,-3.2958919487847225,-6.002048286290322,-8.840670900537633,-8.823997446533921,-7.418390154569892,-3.3078427300347224,0.9917358534946236,9.319182118055556,11.168665456989249,9.7378140625,3.700558745659723,-2.126442174899193,-5.43062322048611,-8.23258664314516,-12.423348437500003,-19.117846093749993,19.8533625,25.261224218750012,1138.9950248697917,1141.9510787760419,1089.909133984375,1093.551271875,1022.6180091145834,1002.3802768229168,-1051.77900390625,-1409.1068687499999,152.75,155,119.75,120.25,102.5,98,212.5,210.25,139.5,282.25,147.25,276.25,12.5,132.25,-9.409775,23.349588428442026,32.686161458333324,19.961875,2.6538212121216467,0.11365601668974341,23.072572244623654,29.62571875,21.068395833333334,1.8368063789658677,0.07960995243579218
RA076,-0.03397147858202123,-0.9211574339065711,-5.644736710349462,-6.234068455014749,-5.7959632938508054,-3.8623457248263886,-0.9618485005040325,5.9873509982638895,9.379614033098118,8.627347463037633,3.864579405381945,0.456222106014785,-1.9518341145833327,-4.687350117607526,-8.79852631048387,-8.799870842551623,-7.556010244455646,-4.272240538194445,0.8887726016465051,9.601078797743057,11.269549861391129,9.485192607526882,3.2900726128472217,-2.6215499789986563,-5.609651562500001,-8.413692431115592,-8.3173484375,-17.972714062500007,12.908550000000002,25.80014140625,891.0410927083333,1122.6046768229166,837.768319921875,1076.62219453125,745.3547819010416,986.2665609375,-903.4491752604165,-1459.0574295572917,146.75,149.25,110.5,116.5,87.5,94.25,218.5,216,147.5,281,151.75,271.75,6.5,101.5,-5.9965,21.947786343553414,27.25755989583335,18.032822916666667,2.331755622909459,0.10624103890980108,21.33426335685484,24.896953125000003,18.694039062499996,1.624676739125521,0.07615340225016495
RA077,3.744752663716865,2.4889247611510386,-2.129665973622312,-1.7463095731932154,-1.4694513398857527,-0.6886414930555557,1.0436612215909091,13.211871463660035,16.004979280264845,14.401175617057673,7.111255578243371,1.382965284778226,-0.8631857638888889,-1.6864007896505375,-3.3539903225806453,-2.3923017699115046,-1.7773087449596778,-0.466359939236111,1.8128921328965053,11.698716232638892,13.622884572412637,12.026179263272851,5.591494010416667,-0.6936942036290327,-3.0897775824652784,-3.422765524193549,-3.33486953125,-8.766778125000007,28.66224140625,31.690889062499977,1641.254504172585,1415.8079820312503,1609.4197730232006,1385.4496542968752,1549.6159780421399,1320.0438536458337,-273.48359375,-506.72821302083344,154.75,161.75,132.75,130,117.75,114,211.25,203.5,141.25,285.75,146,281,3,59.75,-6.044856250000001,4.522916666666671,4.522916666666671,4.52291666666667,1.1638299620940966e-16,2.5731846236995204e-17,4.522916666666671,4.522916666666671,4.522916666666671,0,0
RA078,1.2091154603011636,-0.15074901430241855,-5.460461336525538,-5.887369192477876,-4.299564999159946,-1.1711446397569445,1.896614751344086,7.767216145833334,10.373605783770161,10.142346858198923,5.342433593750001,1.0747812289986558,-1.8100116102430552,-3.917877226142473,-8.780408476142473,-8.459841330199115,-6.672327368951613,-2.4967093098958335,2.303157972110215,10.186612196180555,11.786861874159946,10.453954553091398,4.4640984157986106,-1.4857498529905915,-5.251888563368055,-8.351744896673388,-9.34271875,-20.11951171875,16.100734375000002,27.747921875000003,1136.7020807291665,1277.8227083333334,1088.4832122395833,1226.7755501302083,985.2638600260416,1146.3642154947916,-695.0726588541667,-1332.8837858072916,164.5,165.25,134.25,130.5,108,110.25,200.75,200,128.5,284.5,139.5,280.75,21.75,170.75,-19.796875,17.429263530344205,20.016656250000004,14.084682291666665,1.37482937754787,0.07888052040491002,17.400514112903224,19.391109375,15.477489583333334,0.9786550798336768,0.056242883025390746
RA079,1.6496119043035589,-0.015866413558065465,-5.837140225974462,-5.919695519911505,-4.63545980342742,-1.219625542534722,3.0630224294354838,11.057335611979166,12.812271631384409,11.582856518817204,5.158388563368055,0.45446081149193557,-2.7089561631944448,-4.500079994119624,-8.864086109711021,-8.300113278945428,-6.270065297379032,-2.3002135633680556,2.5107996429771506,10.325734136284721,11.957382199260753,10.578975361223119,4.349448328993056,-1.6401865801411293,-5.252898784722223,-7.788274407762097,-9.688992187500002,-18.100547656250008,25.43946093750001,28.729264843750002,1383.5512532552084,1288.7478489583332,1340.6421770833333,1241.7084683593748,1272.6311946614583,1158.847652734375,-781.0305052083334,-1294.5430565104166,163.75,163.75,135.25,130.5,117.5,109.5,201.5,201.5,118,282.5,129.25,280.75,35.5,162.75,-23.089268750000002,13.571772560009055,19.434208333333327,9.262515625,2.4196124591529355,0.1782827149846756,12.85051167674731,16.40464583333333,9.792395833333332,1.8091041465724267,0.14078070913284776
RA080,2.477814674951518,1.6057190879534573,-1.819385567876344,-2.176355166851032,-2.0539776167674724,-1.6950574218749994,-0.6157734417002687,7.451885394965281,13.169994262432798,12.487192578125002,5.7707262152777785,0.8611762180779571,-0.7620738064236112,-1.2698899151545697,-2.749443245967742,-2.6441619469026545,-2.157031556619623,-1.030836545138889,0.030114255712365604,7.199438411458335,11.851873643313176,10.250494275033606,3.974162586805556,-1.1834695186491946,-2.055855750868057,-2.5399826654905917,-2.537599218749998,-7.341500781249992,21.559865624999993,28.873666406249967,1230.1581687500002,1052.288284244792,1194.0514641927086,1007.6747429687503,1124.7418652343754,947.367915885417,-325.13635872395827,-465.7993873697917,142.75,137.75,117.5,103,100,88.25,222.5,227.5,153.5,281,162,276.25,32.5,58.5,-2.7755999999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA081,0.7664509329369157,-0.022069840149441057,-3.9739350470430104,-4.836280406526548,-4.2064372521841396,-1.8369850477430556,-0.44440348202284957,3.608666102430556,8.149770325100807,8.384162231182795,4.900062044270834,1.7029200016801074,-0.5484366536458333,-2.1000789902553763,-7.739466985887097,-7.675881037979352,-5.947928742439516,-2.468775173611111,1.7325992313508065,9.918924913194445,11.585913768481182,9.96362567204301,3.8529774305555557,-2.073123004872312,-5.043070529513889,-6.844815713205645,-6.140367968749997,-14.81562109375,10.6118,29.204894531250005,827.03734375,1186.237626953125,782.7285152343751,1142.2939615885416,658.1487829427084,1054.302373046875,-547.0911404947916,-1194.2986360677082,162.5,154.75,115.5,122.25,84.5,100.25,202.75,210.5,160.75,282.25,165,278.5,5,131.5,-2.3103125,27.763202378357917,33.623427083333354,22.566947916666667,2.901351930381219,0.10450350398493269,27.08795379704301,31.360000000000007,24.262046875,1.8162337760506075,0.06704950066213093
RA082,3.17281366929044,1.796470660078714,0.6988273689516127,0.6844321073008848,0.6846016885080644,0.6916730685763887,1.0134911374327955,6.126169704861112,11.099628675235213,10.287097593245967,4.101427517361111,1.0872459677419355,0.6540744357638887,0.6882896295362901,-1.6043660660282246,-1.7768425101401166,-1.8402227108534934,-1.2651144314236105,-0.18185577536962372,6.013573828125,11.47025874495968,9.69327390793011,3.5479449218750014,-0.3427226058467739,-1.073475651041667,-1.398596156754032,0.2234023437500004,-2.771601562499997,18.814028124999965,28.154024218750028,1158.8701927083334,970.9033220052085,951.9662005208334,935.1609678385418,872.2366510416666,861.7675753906251,0,-314.7424134114582,365.25,132.75,108.5,99,89,80.75,0,232.5,160.25,281,165.25,275.75,0,52.25,-2.9808375000000025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA083,1.6874852494723933,0.8468047757315195,-2.740844434643817,-2.774337509218289,-2.558906955645161,-1.466779904513889,-0.3958560903897849,5.674445789930555,11.64484577452957,10.641094724462366,4.481813953993055,0.6512088667674731,-1.161793359375,-2.115786155913978,-4.204595514112903,-3.5083691694321537,-3.0676034316196237,-1.6605134548611111,-0.3874998949932795,6.278700629340277,10.904241063928092,9.501086819556452,3.470157009548611,-1.0561292422715054,-3.008622287326389,-3.4309444304435486,-4.242646875000001,-10.02901953125,22.36086875,25.148785156250003,1026.276335546875,952.3620817057291,992.2023029947916,919.5622607421875,951.9052528645833,851.0747477213542,-409.92234817708334,-643.0666373697917,131,120,102.25,98.25,92.25,81.75,234.25,245.25,164.5,282.25,165.5,275.5,6,45,-0.33734375,32.32191389712022,35.30959375,28.012489583333334,1.9700179782692273,0.0609499172771681,31.667655577956985,33.520359375,28.731851562499997,1.3979642175816052,0.04414485985993516
RA084,1.347341636826274,0.38091610884215016,-2.2197188634072575,-2.4494915145648966,-2.4033914734543007,-1.7720285807291662,-0.667453028393817,4.347271555861927,10.0666397073648,9.34928687119505,3.7615562717013886,0.42993062415994626,-0.9232583984374998,-1.6872795572916663,-3.7671897555443548,-3.5578885232300883,-3.0052094338037634,-2.0383998914930554,-0.7101033770161288,6.129849310661763,10.462820386869463,8.872701068350725,2.6795801432291664,-2.93469080561156,-3.7516444661458346,-4.109992384912635,-3.2118968750000003,-11.994378125000003,15.182875000000006,24.817999218750007,868.7681182674631,890.1476875306371,831.5836698299631,854.1283850566788,762.4436853247548,778.3420032858454,-376.6515854166666,-751.0180787760418,128.5,124,99.25,95.5,82.25,76.5,236.75,241.25,163.5,281,166,271.5,3.25,75.25,-2.9609187500000007,42.15327682637941,52.18208302696079,36.8629181985294,4.0684030708611925,0.09651451505462078,41.482171410499674,46.72241452205883,37.92697181372549,2.4811236951212208,0.059811808561526174
